caseNumber,caseCategory,caseFormula,family,identifier,end,field,reference,solver,signedAbsoluteError,absoluteError,signedRelativeError,absoluteRelativeError,signedPercentError,absolutePercentError,strictLimit,failureReason
3,OPE,W+T1+P1,localForce,101-280,I,mz,0,3.0571527531719767e-9,3.0571527531719767e-9,3.0571527531719767e-9,,,,,0.05,EXACT_ZERO_REFERENCE_MISMATCH
3,OPE,W+T1+P1,localForce,101-280,J,fy,0,-2.93694029096514e-8,-2.93694029096514e-8,2.93694029096514e-8,,,,,0.05,EXACT_ZERO_REFERENCE_MISMATCH
3,OPE,W+T1+P1,localForce,101-280,J,fz,0,1.0633812053129077e-8,1.0633812053129077e-8,1.0633812053129077e-8,,,,,0.05,EXACT_ZERO_REFERENCE_MISMATCH
3,OPE,W+T1+P1,localForce,101-280,J,mx,0,6.892264536872971e-13,6.892264536872971e-13,6.892264536872971e-13,,,,,0.05,EXACT_ZERO_REFERENCE_MISMATCH
3,OPE,W+T1+P1,localForce,101-280,J,my,0,-7.035509952402208e-10,-7.035509952402208e-10,7.035509952402208e-10,,,,,0.05,EXACT_ZERO_REFERENCE_MISMATCH
3,OPE,W+T1+P1,localForce,101-280,J,mz,0,-2.414253685856238e-9,-2.414253685856238e-9,2.414253685856238e-9,,,,,0.05,EXACT_ZERO_REFERENCE_MISMATCH
3,OPE,W+T1+P1,localForce,110-120,I,fz,333.13504,310.2106816448984,-22.924358355101617,22.924358355101617,-0.06881401114425434,0.06881401114425434,-6.881401114425434,6.881401114425434,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,110-120,J,my,1232.722412,1305.9722242513074,73.24981225130728,73.24981225130728,0.05942117344363434,0.05942117344363434,5.942117344363433,5.942117344363433,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,110-120,J,mz,64.451309,54.46419937005703,-9.987109629942964,9.987109629942964,-0.15495588506888144,0.15495588506888144,-15.495588506888144,15.495588506888144,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,120-129,I,my,1232.722412,1305.972224251294,73.24981225129386,73.24981225129386,0.05942117344362346,0.05942117344362346,5.942117344362345,5.942117344362345,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,120-129,I,mz,64.451309,54.46419936982226,-9.987109630177734,9.987109630177734,-0.15495588507252406,0.15495588507252406,-15.495588507252405,15.495588507252405,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,120-129,J,my,-750.502563,-819.74978466426,-69.24722166426,69.24722166426,0.09226780170804026,0.09226780170804026,9.226780170804027,9.226780170804027,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,129-130,I,my,750.502563,819.7497846642657,69.24722166426568,69.24722166426568,0.09226780170804784,0.09226780170804784,9.226780170804783,9.226780170804783,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,129-130,J,mx,-172.175125,-161.629439172994,10.545685827005997,10.545685827005997,-0.06124976431413072,0.06124976431413072,-6.124976431413072,6.124976431413072,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,129-130,J,my,72.275635,17.637961502930715,-54.63767349706928,54.63767349706928,-0.7559625522082135,0.7559625522082135,-75.59625522082135,75.59625522082135,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,130-140,I,fy,-706.853821,703.1840159132989,1410.037836913299,1410.037836913299,-1.9948082545815353,1.9948082545815353,-199.48082545815353,199.48082545815353,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,130-140,I,fz,115.648476,-68.94829684383512,-184.59677284383514,184.59677284383514,-1.596188546780635,1.596188546780635,-159.61885467806349,159.61885467806349,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,130-140,I,mx,172.175125,161.62943917298912,-10.545685827010885,10.545685827010885,-0.061249764314159114,0.061249764314159114,-6.124976431415911,6.124976431415911,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,130-140,I,my,-72.275635,17.63796150292717,89.91359650292716,89.91359650292716,-1.2440374477917375,1.2440374477917375,-124.40374477917375,124.40374477917375,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,130-140,I,mz,-800.237244,801.3784783072824,1601.6157223072823,1601.6157223072823,-2.001426119961098,2.001426119961098,-200.1426119961098,200.1426119961098,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,130-140,J,fz,-115.648582,-68.94829684383512,46.70028515616488,46.70028515616488,-0.4038119996677943,0.4038119996677943,-40.38119996677943,40.38119996677943,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,130-140,J,mx,-172.175125,-161.62943917298912,10.545685827010885,10.545685827010885,-0.061249764314159114,0.061249764314159114,-6.124976431415911,6.124976431415911,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,130-140,J,my,23.540901,-11.416871402605238,-34.957772402605244,34.957772402605244,-1.4849802224054738,1.4849802224054738,-148.49802224054739,148.49802224054739,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,140-141,I,fx,0,9.313225746154785e-10,9.313225746154785e-10,9.313225746154785e-10,,,,,0.05,EXACT_ZERO_REFERENCE_MISMATCH
3,OPE,W+T1+P1,localForce,140-141,I,fy,0,1.0011717677116394e-8,1.0011717677116394e-8,1.0011717677116394e-8,,,,,0.05,EXACT_ZERO_REFERENCE_MISMATCH
3,OPE,W+T1+P1,localForce,140-141,I,mx,0,-2.255546860396862e-10,-2.255546860396862e-10,2.255546860396862e-10,,,,,0.05,EXACT_ZERO_REFERENCE_MISMATCH
3,OPE,W+T1+P1,localForce,140-141,I,mz,0,1.3769749784842134e-9,1.3769749784842134e-9,1.3769749784842134e-9,,,,,0.05,EXACT_ZERO_REFERENCE_MISMATCH
3,OPE,W+T1+P1,localForce,140-141,J,fx,0,-9.313225746154785e-10,-9.313225746154785e-10,9.313225746154785e-10,,,,,0.05,EXACT_ZERO_REFERENCE_MISMATCH
3,OPE,W+T1+P1,localForce,140-141,J,fy,0,-1.0011717677116394e-8,-1.0011717677116394e-8,1.0011717677116394e-8,,,,,0.05,EXACT_ZERO_REFERENCE_MISMATCH
3,OPE,W+T1+P1,localForce,140-141,J,mx,0,2.255546860396862e-10,2.255546860396862e-10,2.255546860396862e-10,,,,,0.05,EXACT_ZERO_REFERENCE_MISMATCH
3,OPE,W+T1+P1,localForce,140-141,J,mz,0,8.913048077374697e-10,8.913048077374697e-10,8.913048077374697e-10,,,,,0.05,EXACT_ZERO_REFERENCE_MISMATCH
3,OPE,W+T1+P1,localForce,140-150,I,fz,115.645889,68.94829684265005,-46.697592157349945,46.697592157349945,-0.40379811648427855,0.40379811648427855,-40.379811648427854,40.379811648427854,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,140-150,I,mx,172.175919,161.62943917401594,-10.54647982598405,10.54647982598405,-0.0612540934135165,0.0612540934135165,-6.12540934135165,6.12540934135165,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,140-150,I,my,-24.169336,10.788432390531852,34.957768390531854,34.957768390531854,-1.4463685883026265,1.4463685883026265,-144.63685883026264,144.63685883026264,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,140-150,J,fz,115.645889,68.94829684265005,-46.697592157349945,46.697592157349945,-0.40379811648427855,0.40379811648427855,-40.379811648427854,40.379811648427854,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,140-150,J,mx,-172.175919,-161.62943917401594,10.54647982598405,10.54647982598405,-0.0612540934135165,0.0612540934135165,-6.12540934135165,6.12540934135165,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,140-150,J,my,36.683922,47.069005987282935,10.385083987282933,10.385083987282933,0.2830963381527998,0.2830963381527998,28.309633815279977,28.309633815279977,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,141-320,I,fx,0,1.280568540096283e-9,1.280568540096283e-9,1.280568540096283e-9,,,,,0.05,EXACT_ZERO_REFERENCE_MISMATCH
3,OPE,W+T1+P1,localForce,141-320,I,fy,0,1.0984194886987098e-8,1.0984194886987098e-8,1.0984194886987098e-8,,,,,0.05,EXACT_ZERO_REFERENCE_MISMATCH
3,OPE,W+T1+P1,localForce,141-320,I,mx,0,-2.332853910047561e-10,-2.332853910047561e-10,2.332853910047561e-10,,,,,0.05,EXACT_ZERO_REFERENCE_MISMATCH
3,OPE,W+T1+P1,localForce,141-320,I,mz,0,7.269562729561585e-10,7.269562729561585e-10,7.269562729561585e-10,,,,,0.05,EXACT_ZERO_REFERENCE_MISMATCH
3,OPE,W+T1+P1,localForce,141-320,J,fx,0,-1.280568540096283e-9,-1.280568540096283e-9,1.280568540096283e-9,,,,,0.05,EXACT_ZERO_REFERENCE_MISMATCH
3,OPE,W+T1+P1,localForce,141-320,J,fy,0,-1.0984194886987098e-8,-1.0984194886987098e-8,1.0984194886987098e-8,,,,,0.05,EXACT_ZERO_REFERENCE_MISMATCH
3,OPE,W+T1+P1,localForce,141-320,J,mx,0,2.332853910047561e-10,2.332853910047561e-10,2.332853910047561e-10,,,,,0.05,EXACT_ZERO_REFERENCE_MISMATCH
3,OPE,W+T1+P1,localForce,141-320,J,mz,0,-5.307470019033644e-10,-5.307470019033644e-10,5.307470019033644e-10,,,,,0.05,EXACT_ZERO_REFERENCE_MISMATCH
3,OPE,W+T1+P1,localForce,150-158,I,mx,320.408569,343.4131070968662,23.004538096866213,23.004538096866213,0.07179751205987944,0.07179751205987944,7.1797512059879445,7.1797512059879445,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,150-158,J,mx,-320.408569,-343.41310709686616,-23.004538096866156,23.004538096866156,0.07179751205987926,0.07179751205987926,7.179751205987926,7.179751205987926,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,150-158,J,my,-34.966423,-28.048426356838707,6.917996643161292,6.917996643161292,-0.1978468499097346,0.1978468499097346,-19.78468499097346,19.78468499097346,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,151-150,I,fy,102.327095,122.69933345913887,20.37223845913887,20.37223845913887,0.19908938545689067,0.19908938545689067,19.908938545689068,19.908938545689068,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,151-150,I,fz,54.772812,69.8322325302288,15.059420530228792,15.059420530228792,0.27494335200881764,0.27494335200881764,27.494335200881764,27.494335200881764,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,151-150,I,mz,-142.40596,-174.79336149466693,-32.38740149466693,32.38740149466693,0.22743009839382378,0.22743009839382378,22.743009839382378,22.743009839382378,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,151-150,J,fy,-102.327095,-122.69933345913887,-20.37223845913887,20.37223845913887,0.19908938545689067,0.19908938545689067,19.908938545689068,19.908938545689068,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,151-150,J,fz,-54.772812,-69.8322325302288,-15.059420530228792,15.059420530228792,0.27494335200881764,0.27494335200881764,27.494335200881764,27.494335200881764,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,151-150,J,mz,148.253998,181.805628095055,33.551630095055,33.551630095055,0.2263118064111499,0.2263118064111499,22.63118064111499,22.63118064111499,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,158-159,I,mx,320.406769,343.41310709686405,23.006338096864056,23.006338096864056,0.07180353326700178,0.07180353326700178,7.180353326700178,7.180353326700178,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,158-159,I,mz,-34.965046,-28.048426356838732,6.916619643161269,6.916619643161269,-0.19781525936391645,0.19781525936391645,-19.781525936391645,19.781525936391645,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,158-159,J,mx,-232.929352,-254.49094924817365,-21.561597248173655,21.561597248173655,0.09256711128520057,0.09256711128520057,9.256711128520056,9.256711128520056,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,158-159,J,mz,176.257629,186.62870541974348,10.371076419743474,10.371076419743474,0.058840439863987244,0.058840439863987244,5.884043986398725,5.884043986398725,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,159-160,I,mx,232.929352,254.4909492481716,21.56159724817161,21.56159724817161,0.09256711128519178,0.09256711128519178,9.256711128519179,9.256711128519179,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,159-160,I,mz,-176.260529,-186.62870541974456,-10.368176419744572,10.368176419744572,0.05882301884924317,0.05882301884924317,5.882301884924317,5.882301884924317,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,159-160,J,mx,-71.157028,-79.4801807688163,-8.3231527688163,8.3231527688163,0.11696880832089138,0.11696880832089138,11.696880832089137,11.696880832089137,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,159-160,J,mz,214.326126,235.88471770731456,21.558591707314577,21.558591707314577,0.1005877916503496,0.1005877916503496,10.058779165034961,10.058779165034961,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,160-168,I,mx,71.157028,79.48018076881652,8.323152768816527,8.323152768816527,0.11696880832089457,0.11696880832089457,11.696880832089457,11.696880832089457,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,160-168,I,mz,-214.218033,-235.77489451219856,-21.556861512198566,21.556861512198566,0.10063047078860334,0.10063047078860334,10.063047078860334,10.063047078860334,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,160-168,J,mx,-71.157028,-79.48018076881652,-8.323152768816527,8.323152768816527,0.11696880832089457,0.11696880832089457,11.696880832089457,11.696880832089457,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,168-169,I,mx,71.157028,79.4801807688166,8.323152768816598,8.323152768816598,0.11696880832089557,0.11696880832089557,11.696880832089557,11.696880832089557,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,168-169,J,mz,-240.230515,-225.07555059448111,15.154964405518882,15.154964405518882,-0.06308509310534044,0.06308509310534044,-6.308509310534044,6.308509310534044,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,169-170,I,mz,240.230515,225.07555059448072,-15.15496440551928,15.15496440551928,-0.06308509310534209,0.06308509310534209,-6.308509310534209,6.308509310534209,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,169-170,J,mz,-34.978485,-28.089488580949823,6.8889964190501765,6.8889964190501765,-0.19694953680956098,0.19694953680956098,-19.694953680956097,19.694953680956097,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,170-180,I,my,-34.978485,-28.089488580949823,6.8889964190501765,6.8889964190501765,-0.19694953680956098,0.19694953680956098,-19.694953680956097,19.694953680956097,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,170-180,J,my,36.039837,28.089488580949823,-7.950348419050176,7.950348419050176,-0.22059890057355633,0.22059890057355633,-22.059890057355634,22.059890057355634,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,180-190,I,my,-36.039837,-28.08948858094982,7.950348419050179,7.950348419050179,-0.2205989005735564,0.2205989005735564,-22.05989005735564,22.05989005735564,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
3,OPE,W+T1+P1,localForce,180-190,J,my,111.253922,104.32024049539201,-6.933681504607989,6.933681504607989,-0.06232302987581857,0.06232302987581857,-6.232302987581857,6.232302987581857,0.05,RELATIVE_ERROR_NOT_BELOW_5_PERCENT
